block_number,wsteth_eth,stETH_amount,ETH_amount,stEthPerToken
15836176,1.091082564167387802811504116,626077606118026040370274,605364556510032501750631,1092239819442483843
15836440,1.091353492088392940218000149,622157349846794189480864,609232712694890108580522,1092239819442483843
15836704,1.091353126177332821811205577,622162776296839393936899,609227614420949156187657,1092239819442483843
15836968,1.091350754236166009647490682,622195481260750599414537,609192146770880788424501,1092239819442483843
15837232,1.091349116499398474999793507,622219084357067863087637,609168658154533649398203,1092239819442483843
15837496,1.091347536709867727111600288,622237099489696962093614,609141347967121097549567,1092239819442483843
15837760,1.091346817103012067917688910,622247503215141621294532,609131059586436743433280,1092239819442483843
15838024,1.091346483555610591409390508,622250327783513551421194,609124335238799271707737,1092239819442483843
15838288,1.091374947170165476961756212,622304247370874702559067,609987521397350540754398,1092239819442483843
15838552,1.091370465063876249445229405,622329908524123749645951,609884983118714970403274,1092239819442483843
15838816,1.091369959580661408438118087,622337183984402396485622,609877713835999634495230,1092239819442483843
15839080,1.091372072211087784765481956,622380277361251930472297,609980131473090936477488,1092239819442483843
15839344,1.091364213082694600842614818,622359343489883288321267,609735753153607074983142,1092239819442483843
15839608,1.091532266771252368542377553,622503862030320960510097,609690675992229517327411,1092414568253284018
15839872,1.091535557627653751922025549,622492994554377707274614,609773735174329536757483,1092414568253284018
15840136,1.091548604592099458443499316,622305296402042818757406,609961402117149067982796,1092414568253284018
15840400,1.091548577139219267095882060,622305270910873751825192,609960595129991989747990,1092414568253284018
15840664,1.091471081855144964478654401,623420333560185474215747,608846233026991552696319,1092414568253284018
15840928,1.091468283711933606738853086,623460592763795628144590,608806000596259999595408,1092414568253284018
15841192,1.091470479395294512769964967,623468999234965529148598,608876632034085602547515,1092414568253284018
15841456,1.091394839482227485660814637,624646502632990591101354,607875931559935935829996,1092414568253284018
15841720,1.091396043442538932310981181,624621291921312576983599,607885566147501758470671,1092414568253284018
15841984,1.091397601494575209102322333,624247331777871537861525,607565820287526472369721,1092414568253284018
15842248,1.091371756278950444496445016,624365244922815651908765,606947780985185397849352,1092414568253284018
15842512,1.091374576560198539354473724,624324718033568407476119,606988299259334797629580,1092414568253284018
15842776,1.091379008025277652649265292,624261047703536022157368,607051975029733806830617,1092414568253284018
15843040,1.091364790766160774992954430,624465417972633732083285,606847789759583019896909,1092414568253284018
15843304,1.091367929448273210724096316,624465521412667500857889,606936817360179429386480,1092414568253284018
15843568,1.091371993269970808171365206,624349685294246728348708,606939370579605422476093,1092414568253284018
15843832,1.091442293100786331550011710,623339359526861066458073,607949370579605422476093,1092414568253284018
15844096,1.091444276689712333805459821,623310849844275419883386,607977872013263101298881,1092414568253284018
15844360,1.091444986336465472476220384,623291844074275490409001,607979478903174399738392,1092414568253284018
15844624,1.091444015210390139358764827,623305863598144393529213,607965585694925282176833,1092414568253284018
15844888,1.091456320383119793504533845,623063268489586151854641,608078240451358380564340,1092414568253284018
15845152,1.091460243358458370721564279,623007373280926309599391,608135076065800434509792,1092414568253284018
15845416,1.091453078833314993545400284,623110359919874532666512,608032161541906198221207,1092414568253284018
15845680,1.091500602862544022642055097,616483597491555066248366,602902203287226041423321,1092414568253284018
15845944,1.091504483472500286467266051,616428633084164132218276,602957703580120802009703,1092414568253284018
15846208,1.091507127645943153737562170,616390520564475379840762,602994874517195405938022,1092414568253284018
15846472,1.091506923765888981137095470,616394030298864577360626,602992567063497905332632,1092414568253284018
15846736,1.091649156416456545315440962,616546570921209757142145,602540721668631483940494,1092578292069745833
15847000,1.091628928160559119930894667,616834393352325332821469,602252959994762246114304,1092578292069745833
15847264,1.091629919006980253826100125,616805881633260821186978,602252981755860436952896,1092578292069745833
15847528,1.091660248110476461036455476,616382487142329032387288,602692395957291167927710,1092578292069745833
15847792,1.091651639000972506821085517,616611218582939259762287,602673751844103531827761,1092578292069745833
15848056,1.091673338212446608963546169,616261981277849980444621,602942959160103491763921,1092578292069745833
15848320,1.091675274466732625811005164,616320682149987983586865,603054907861491658016912,1092578292069745833
15848584,1.091651835721686447655542906,616660525628636183965260,602727480137117247031748,1092578292069745833
15848848,1.091655467686859282139266725,616608091375667203338615,602778436960895731440018,1092578292069745833
15849112,1.091648447306855285177107362,616708032832131022322998,602678562010722800049700,1092578292069745833
15849376,1.091696109402819026001907332,616030145609315597309202,603357292829403171276464,1092578292069745833
15849640,1.091694198067407528540684325,616057356818827267267356,603330098174000991301703,1092578292069745833
15849904,1.091691476870324972736625568,616096097821325065911535,603291381061957959869813,1092578292069745833
15850168,1.091690139579679419412627794,616115762154222819724694,603272966893435178019136,1092578292069745833
15850432,1.091700006942842637869262035,615968425274241951576542,603406643066305990378301,1092578292069745833
15850696,1.091707033717392194560602547,615953987349637614498048,603590503944951284179247,1092578292069745833
15850960,1.091724022041620223433255887,615727464566680313590842,603847334726577785866156,1092578292069745833
15851224,1.091723008546413575814426622,615743411676235224950168,603834397633375452658327,1092578292069745833
15851488,1.091712955022297926177543559,615884261229097269854551,603689064307033812352905,1092578292069745833
15851752,1.091711231097102219322891870,615908697537090148314678,603664422553703220915524,1092578292069745833
15852016,1.091711323427853930212449995,615919874949828569642627,603677980313995812912325,1092578292069745833
15852280,1.091711132375583703790766776,615920994949828569642629,603673692769242561225764,1092578292069745833
15852544,1.091706027819445701254608139,615995325915539596313059,603602661940617689503290,1092578292069745833
15852808,1.091701939199155146908992720,616045350840420155695429,603536449319353017683695,1092578292069745833
15853072,1.091700160956031062653437402,615966718768247324622471,603409310606393288342037,1092578292069745833
15853336,1.091701873949419976383978792,615918226378089421838306,603410067950449060981468,1092578292069745833
15853600,1.091705776322459131577602420,615793270383922239268422,603397585926677771546888,1092578292069745833
15853864,1.091863269249886636558244390,615889513472018110252706,603390668483195080173160,1092739506768901078
15854128,1.091947278909294327675638669,614644470477947919267367,604537392245853021687287,1092739506768901078
15854392,1.091947458940073056865571743,614511324296568607062766,604411516161602777738478,1092739506768901078
15854656,1.091893727769535082927632175,615550712744127784876280,603916904696900338660803,1092739506768901078
15854920,1.091882987524045001137551480,615406722103145355354510,603472959763124957279202,1092739506768901078
15855184,1.091896527435433528196995212,615214098383476997347060,603665552436115070947055,1092739506768901078
15855448,1.091891976924437068774409454,615279212844424875118659,603601194741703649414338,1092739506768901078
15855712,1.091895241075183431433970327,615233284290745447940050,603648123781142261004886,1092739506768901078
15855976,1.091897705858484890484305652,615117853176773689633566,603604322101020950323129,1092739506768901078
15856240,1.091893118632239589871346652,615182550539130712821987,603538536991122466866925,1092739506768901078
15856504,1.091893234442616877899467909,615185950380699525460658,603545135765524346469002,1092739506768901078
